0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1021.5,21.6,18.3,16.5,15.9,86.0,85.0,2.0,1.7,6.35,39.9,5.100000000000001,3.0,-4.1,16.5,5.9,86.57142857142857,0.0,0.0,0.0,0.0,25.61428571428571,0.0,1573.8,875.5000000000001,172.0
1022.7,16.6,15.5,14.9,13.1,86.0,88.0,11.0,0.0,2.8,26.6,1.700000000000001,1.2000000000000455,-2.8000000000000007,16.533333333333335,4.4,86.42857142857143,1.0,0.0,0.0,0.0,23.642857142857142,0.0,1333.0,1056.0,946.0
1021.1,17.1,15.7,14.5,13.1,85.0,88.0,24.0,0.0,3.2,23.3,2.6000000000000014,-1.6000000000000227,0.0,16.733333333333334,9.600000000000001,85.0,1.0,0.0,0.0,0.0,23.342857142857145,0.0,1334.5,1056.0,2040.0
1021.1,21.7,18.4,16.1,14.4,78.0,87.0,8.0,1.1,7.06,20.7,5.599999999999998,0.0,1.3000000000000007,17.133333333333333,19.3,79.0,1.0,0.0,0.0,1.0,21.142857142857142,1.0,1435.1999999999998,948.3000000000001,624.0
1023.4,17.8,16.1,15.4,12.6,79.0,88.0,6.0,0.1,4.44,30.8,2.4000000000000004,2.2999999999999545,-1.8000000000000007,17.466666666666665,27.9,77.42857142857143,0.0,0.0,0.0,1.0,19.442857142857143,0.0,1271.9,1047.2,474.0
1019.6,18.9,16.9,15.5,14.1,84.0,87.0,20.0,2.0,7.75,27.7,3.3999999999999986,-3.7999999999999545,1.5,18.23333333333333,27.8,77.14285714285714,0.0,0.0,0.0,0.0,18.17142857142857,0.0,1419.6,870.0,1680.0
1017.4,22.4,19.4,17.4,17.9,91.0,83.0,10.0,1.0,7.82,10.3,5.0,-2.2000000000000455,3.799999999999999,18.8,25.8,77.28571428571429,0.0,0.0,0.0,0.0,18.45714285714286,0.0,1765.3999999999999,913.0,910.0
1019.4,19.5,18.4,17.4,16.5,89.0,84.0,10.0,0.2,5.26,26.1,2.1000000000000014,2.0,-1.3999999999999986,19.466666666666665,24.8,78.14285714285714,0.0,0.0,0.0,0.0,21.75714285714286,0.0,1637.6,991.2,890.0
1018.2,20.6,18.6,17.1,15.9,84.0,78.0,23.0,5.2,12.75,24.5,3.5,-1.1999999999999318,-0.5999999999999996,20.533333333333335,24.6,79.0,0.0,0.0,0.0,0.0,22.928571428571427,0.0,1562.4,530.4,1932.0
1016.5,24.5,21.4,19.2,18.4,83.0,46.0,5.0,9.7,17.83,7.9,5.300000000000001,-1.7000000000000455,2.4999999999999982,20.666666666666668,19.4,81.0,0.0,0.0,0.0,0.0,23.62857142857143,0.0,1776.1999999999998,105.80000000000004,415.0
1015.1,23.8,21.6,19.7,18.6,84.0,76.0,9.0,9.7,16.01,8.8,4.100000000000001,-1.3999999999999773,0.20000000000000284,19.600000000000005,9.700000000000001,87.57142857142857,0.0,0.0,0.0,1.0,27.257142857142856,0.0,1814.4,174.80000000000007,756.0
1015.5,20.8,19.0,18.2,17.2,89.0,86.0,5.0,0.0,3.61,21.9,2.6000000000000014,0.39999999999997726,-1.4000000000000021,18.133333333333333,0.10000000000000178,89.28571428571429,1.0,0.0,1.0,1.0,28.928571428571423,0.0,1691.0,1032.0,445.0
1016.8,19.5,18.2,17.0,16.4,89.0,88.0,13.0,0.0,5.4,29.7,2.5,1.2999999999999545,-0.8000000000000007,17.6,1.6000000000000019,89.42857142857143,1.0,0.0,1.0,0.0,27.900000000000002,1.0,1619.8,1056.0,1157.0
1017.7,18.1,17.2,16.3,15.8,91.0,89.0,2.0,0.0,5.77,33.4,1.8000000000000007,0.900000000000091,-0.5999999999999979,17.366666666666667,2.8000000000000016,88.85714285714286,1.0,0.0,1.0,0.0,26.699999999999996,1.0,1565.2,1068.0,182.0
1017.6,17.9,17.4,16.8,15.6,89.0,90.0,11.0,0.0,4.55,34.3,1.0999999999999979,-0.10000000000002274,-0.20000000000000107,17.333333333333336,5.500000000000002,88.28571428571429,1.0,0.0,1.0,0.0,24.542857142857144,0.0,1548.6,1080.0,979.0
1017.4,18.0,17.5,16.9,15.9,90.0,92.0,3.0,0.0,4.42,29.4,1.1000000000000014,-0.20000000000004547,0.3000000000000007,17.533333333333335,5.500000000000002,87.85714285714286,1.0,0.0,0.0,0.0,23.185714285714287,1.0,1575.0,1104.0,270.0
1017.7,17.6,17.1,16.3,16.5,96.0,92.0,0.0,0.0,1.19,33.3,1.3000000000000007,0.3000000000000682,0.5999999999999996,18.900000000000002,5.500000000000002,87.85714285714286,1.0,0.0,0.0,0.0,24.585714285714285,0.0,1641.6000000000001,1104.0,0.0
1015.9,19.0,18.0,17.2,17.4,97.0,88.0,3.0,0.1,2.3,20.5,1.8000000000000007,-1.8000000000000682,0.8999999999999986,21.233333333333338,5.500000000000002,88.42857142857143,0.0,0.0,0.0,0.0,23.714285714285715,0.0,1746.0,1047.2,291.0
1014.4,23.8,21.6,19.0,20.4,93.0,87.0,1.0,1.5,8.45,14.7,4.800000000000001,-1.5,3.0,23.566666666666666,5.400000000000002,89.0,0.0,0.0,0.0,0.0,23.58571428571429,0.0,2008.8000000000002,913.5,93.0
1013.2,25.8,24.1,22.8,21.5,85.0,84.0,0.0,1.2,8.06,21.3,3.0,-1.1999999999999318,1.1000000000000014,21.933333333333337,3.9000000000000017,89.14285714285714,0.0,0.0,0.0,1.0,25.585714285714285,0.0,2048.5,907.2,0.0
1013.9,26.9,25.0,23.9,21.5,81.0,85.0,0.0,2.7,9.93,18.3,3.0,0.6999999999999318,0.0,18.3,2.700000000000002,89.71428571428571,0.0,0.0,0.0,0.0,26.814285714285717,0.0,2025.0,790.5000000000001,0.0
1020.0,24.5,16.7,11.9,12.9,79.0,87.0,0.0,0.0,3.64,24.8,12.6,6.100000000000023,-8.6,15.100000000000001,0.0,91.0,1.0,0.0,1.0,1.0,28.24285714285714,1.0,1319.3,1044.0,0.0
1019.8,14.8,13.2,11.6,11.3,89.0,92.0,1.0,0.0,2.97,39.2,3.200000000000001,-0.20000000000004547,-1.5999999999999996,13.733333333333334,0.0,91.71428571428571,1.0,0.0,1.0,1.0,27.61428571428571,0.0,1174.8,1104.0,89.0
1015.5,16.3,15.4,14.6,15.0,97.0,96.0,2.0,0.0,2.72,27.2,1.700000000000001,-4.2999999999999545,3.6999999999999993,12.733333333333334,2.0000000000000018,91.14285714285714,1.0,0.0,1.0,0.0,24.728571428571428,0.0,1493.8,1152.0,194.0
1018.9,15.2,12.6,10.8,11.5,93.0,92.0,2.0,0.0,2.15,19.6,4.399999999999999,3.3999999999999773,-3.5,10.833333333333334,5.700000000000002,89.42857142857143,1.0,0.0,1.0,1.0,24.25714285714286,0.0,1171.8,1104.0,186.0
1022.3,11.2,10.2,9.1,8.2,88.0,88.0,0.0,0.0,3.29,28.7,2.0999999999999996,3.3999999999999773,-3.3000000000000007,9.666666666666666,5.800000000000002,88.85714285714286,1.0,0.0,1.0,0.0,24.157142857142855,0.0,897.5999999999999,1056.0,0.0
1022.8,10.5,9.7,8.9,7.5,87.0,88.0,2.0,0.0,2.79,29.9,1.5999999999999996,0.5,-0.6999999999999993,9.433333333333335,9.8,88.57142857142857,1.0,0.0,1.0,0.0,21.485714285714288,0.0,843.9,1056.0,174.0
1024.1,10.5,9.1,8.2,6.6,84.0,94.0,3.0,0.0,3.18,28.3,2.3000000000000007,1.2999999999999545,-0.9000000000000004,10.600000000000001,11.200000000000001,88.42857142857143,1.0,0.0,0.0,0.0,19.985714285714284,0.0,764.4,1128.0,252.0
1022.7,11.2,9.5,7.7,7.7,89.0,92.0,7.0,0.0,3.78,20.4,3.499999999999999,-1.3999999999998636,1.1000000000000005,12.866666666666667,12.500000000000002,87.57142857142857,0.0,0.0,0.0,0.0,18.885714285714283,0.0,845.5,1104.0,623.0
1020.0,15.9,13.2,10.7,9.7,80.0,88.0,12.0,2.0,10.26,19.0,5.200000000000001,-2.7000000000000455,1.9999999999999991,15.6,12.900000000000002,87.0,0.0,0.0,0.0,1.0,18.214285714285715,0.0,1056.0,880.0,960.0
1017.2,18.7,15.9,14.0,12.4,80.0,84.0,3.0,3.7,13.46,23.9,4.699999999999999,-2.7999999999999545,2.700000000000001,17.900000000000002,12.900000000000002,86.71428571428571,0.0,0.0,0.0,0.0,17.47142857142857,0.0,1272.0,697.2,240.0
1015.6,19.1,17.7,16.7,15.5,87.0,88.0,4.0,0.1,5.86,18.9,2.400000000000002,-1.6000000000000227,3.0999999999999996,20.033333333333335,10.900000000000002,87.14285714285714,1.0,0.0,0.0,0.0,15.442857142857141,0.0,1539.8999999999999,1047.2,348.0
1014.1,23.8,20.1,17.9,17.7,86.0,86.0,8.0,4.0,13.83,10.0,5.900000000000002,-1.5,2.1999999999999993,22.3,11.3,87.14285714285714,1.0,0.0,0.0,0.0,14.528571428571428,0.0,1728.6000000000001,688.0,688.0
1010.3,24.4,22.3,20.2,20.1,88.0,87.0,0.0,1.4,7.05,19.4,4.199999999999999,-3.800000000000068,2.400000000000002,23.8,7.700000000000001,86.71428571428571,1.0,0.0,0.0,1.0,14.928571428571429,0.0,1962.4,922.1999999999999,0.0
1009.4,26.3,24.5,22.9,22.3,87.0,88.0,0.0,1.3,8.36,20.6,3.400000000000002,-0.8999999999999773,2.1999999999999993,24.600000000000005,7.500000000000002,86.28571428571429,1.0,0.0,0.0,0.0,15.0,0.0,2131.5,941.5999999999999,0.0
1009.7,25.8,24.6,23.0,22.5,88.0,88.0,1.0,0.4,5.95,15.7,2.8000000000000007,0.3000000000000682,0.1999999999999993,24.400000000000002,6.300000000000002,86.0,1.0,0.0,0.0,0.0,14.671428571428573,0.0,2164.8,1020.8,88.0
1011.7,27.1,24.7,23.1,22.7,89.0,86.0,0.0,2.0,9.1,13.8,4.0,2.0,0.1999999999999993,23.566666666666666,10.600000000000001,85.42857142857143,1.0,0.0,0.0,0.0,15.114285714285714,0.0,2198.2999999999997,860.0,0.0
1014.3,26.2,23.9,22.0,22.4,91.0,87.0,1.0,1.7,8.79,9.7,4.199999999999999,2.599999999999909,-0.3000000000000007,23.533333333333335,9.500000000000002,84.85714285714286,0.0,0.0,0.0,0.0,15.971428571428573,0.0,2174.9,896.1,91.0
1014.0,24.0,22.1,21.1,21.1,94.0,88.0,3.0,0.5,8.18,12.5,2.8999999999999986,-0.2999999999999545,-1.2999999999999972,23.8,7.800000000000002,85.85714285714286,0.0,0.0,0.0,1.0,17.87142857142857,0.0,2077.4,1012.0,282.0
1012.0,26.2,24.6,22.5,22.3,87.0,83.0,0.0,0.4,5.46,12.8,3.6999999999999993,-2.0,1.1999999999999993,24.600000000000005,7.300000000000002,87.28571428571429,0.0,0.0,0.0,1.0,20.885714285714283,0.0,2140.2000000000003,962.8,0.0
1011.7,26.9,24.7,23.3,22.6,88.0,84.0,0.0,1.2,7.91,19.9,3.599999999999998,-0.2999999999999545,0.3000000000000007,25.0,6.900000000000002,88.0,0.0,0.0,0.0,0.0,26.828571428571426,0.0,2173.6,907.2,0.0
1011.2,25.8,24.5,23.0,22.4,88.0,86.0,0.0,0.1,4.18,18.3,2.8000000000000007,-0.5,-0.20000000000000284,25.333333333333332,16.000000000000004,81.0,0.0,0.0,0.0,0.0,28.45714285714286,0.0,2156.0,1023.4,0.0
1010.9,27.5,25.8,24.1,22.5,82.0,84.0,0.0,4.7,14.5,18.8,3.3999999999999986,-0.3000000000000682,0.10000000000000142,23.46666666666667,25.6,74.57142857142857,0.0,0.0,0.0,0.0,28.25714285714286,0.0,2115.6,613.1999999999999,0.0
1012.3,27.4,25.7,24.6,22.8,84.0,82.0,0.0,0.9,5.28,19.8,2.799999999999997,1.3999999999999773,0.3000000000000007,20.433333333333334,20.900000000000006,74.57142857142857,0.0,0.0,0.0,0.0,28.699999999999996,0.0,2158.7999999999997,910.1999999999999,0.0
1015.6,25.5,18.9,17.0,17.5,92.0,94.0,1.0,0.0,1.58,23.0,8.5,3.300000000000068,-5.300000000000001,15.366666666666665,20.1,75.57142857142857,1.0,0.0,1.0,1.0,28.5,1.0,1738.8,1128.0,92.0
1017.4,17.8,16.7,13.2,15.7,94.0,98.0,1.0,0.0,1.8,33.6,4.600000000000001,1.7999999999999545,-1.8000000000000007,13.100000000000001,21.3,74.71428571428571,0.0,0.0,0.0,0.0,27.785714285714285,1.0,1569.8,1176.0,94.0
1025.0,13.3,10.5,8.9,6.2,75.0,88.0,0.0,0.0,2.58,54.4,4.4,7.600000000000023,-9.5,12.666666666666666,28.3,70.0,0.0,0.0,0.0,1.0,23.814285714285713,1.0,787.5,1056.0,0.0
1027.6,16.8,12.1,8.1,1.5,48.0,35.0,0.0,10.3,21.24,31.3,8.700000000000001,2.599999999999909,-4.7,14.766666666666667,28.3,69.57142857142857,0.0,0.0,0.0,1.0,19.37142857142857,0.0,580.8,59.49999999999997,0.0
1024.1,19.8,15.4,12.1,8.3,63.0,41.0,0.0,9.7,19.86,16.9,7.700000000000001,-3.5,6.800000000000001,17.0,18.2,77.0,0.0,0.0,0.0,0.0,18.114285714285714,0.0,970.2,94.30000000000003,0.0
1019.7,17.8,16.8,15.7,14.3,85.0,84.0,6.0,0.0,2.26,21.9,2.1000000000000014,-4.399999999999864,6.0,18.533333333333335,17.500000000000004,79.71428571428571,0.0,0.0,0.0,0.0,16.428571428571427,0.0,1428.0,1008.0,510.0
1016.2,20.3,18.8,17.4,17.6,93.0,89.0,8.0,0.1,7.28,18.4,2.900000000000002,-3.5,3.3000000000000007,20.566666666666666,27.700000000000003,71.85714285714286,0.0,0.0,0.0,0.0,14.757142857142856,0.0,1748.4,1059.1000000000001,744.0
1014.4,21.6,20.0,18.9,19.4,96.0,88.0,1.0,1.2,11.01,18.0,2.700000000000003,-1.8000000000000682,1.7999999999999972,20.7,28.6,70.42857142857143,0.0,0.0,0.0,0.0,13.1,0.0,1920.0,950.4000000000001,96.0
1015.0,26.6,22.9,20.8,21.6,92.0,65.0,1.0,7.0,16.59,5.8,5.800000000000001,0.6000000000000227,2.200000000000003,20.366666666666667,36.1,65.0,0.0,0.0,0.0,0.0,12.6,0.0,2106.7999999999997,325.0,92.0
1020.4,21.9,19.2,17.8,16.7,86.0,85.0,14.0,0.0,3.25,23.3,4.099999999999998,5.399999999999977,-4.900000000000002,19.7,37.400000000000006,65.14285714285714,0.0,0.0,0.0,0.0,15.057142857142859,0.0,1651.2,1020.0,1204.0
1022.6,20.7,19.0,17.3,14.8,77.0,87.0,8.0,0.2,10.29,22.5,3.3999999999999986,2.2000000000000455,-1.8999999999999986,20.36666666666667,40.800000000000004,64.71428571428571,0.0,0.0,0.0,0.0,13.799999999999999,0.0,1463.0,1026.6000000000001,616.0
1020.2,24.4,20.9,18.7,17.1,79.0,60.0,21.0,9.0,16.1,5.1,5.699999999999999,-2.3999999999999773,2.3000000000000007,21.333333333333332,45.300000000000004,62.42857142857143,0.0,0.0,0.0,0.0,11.342857142857142,0.0,1651.1,180.0,1659.0
1016.3,25.2,21.2,18.9,16.9,78.0,29.0,8.0,10.2,21.16,10.2,6.300000000000001,-3.900000000000091,-0.20000000000000284,21.933333333333334,36.6,66.42857142857143,0.0,0.0,0.0,0.0,17.17142857142857,0.0,1653.6,52.20000000000002,624.0
1013.4,24.5,21.9,19.7,18.7,82.0,79.0,9.0,1.0,8.2,6.8,4.800000000000001,-2.8999999999999773,1.8000000000000007,22.03333333333333,36.7,66.28571428571429,0.0,0.0,0.0,1.0,20.571428571428573,0.0,1795.8,869.0,738.0
1013.7,28.1,22.7,20.1,18.9,80.0,50.0,14.0,8.7,19.83,14.5,8.0,0.3000000000000682,0.1999999999999993,22.366666666666664,36.2,67.28571428571429,0.0,0.0,0.0,1.0,23.557142857142853,0.0,1816.0,165.00000000000003,1120.0
1013.3,25.5,21.5,19.3,17.3,77.0,66.0,22.0,8.3,20.29,23.0,6.199999999999999,-0.40000000000009095,-1.5999999999999979,22.933333333333334,37.50000000000001,64.71428571428571,0.0,0.0,0.0,0.0,24.599999999999998,0.0,1655.5,244.19999999999996,1694.0
1010.9,26.4,22.9,20.8,20.8,88.0,82.0,6.0,3.4,14.7,14.5,5.599999999999998,-2.3999999999999773,3.5,21.333333333333332,29.800000000000004,65.57142857142857,0.0,0.0,0.0,0.0,27.842857142857138,0.0,2015.1999999999998,705.1999999999999,528.0
1010.2,29.1,24.4,20.3,21.8,86.0,71.0,0.0,4.7,15.29,5.3,8.8,-0.6999999999999318,1.0,19.533333333333335,26.500000000000007,66.28571428571429,0.0,0.0,0.0,0.0,31.52857142857143,1.0,2098.4,518.3,0.0
1017.5,20.2,16.7,14.7,11.1,71.0,88.0,0.0,0.3,6.4,45.9,5.5,7.2999999999999545,-10.700000000000001,17.5,28.500000000000004,67.14285714285714,0.0,0.0,0.0,1.0,33.84285714285714,1.0,1185.7,1029.6,0.0
1021.2,20.9,17.5,14.7,7.4,52.0,28.0,0.0,10.3,20.93,34.0,6.199999999999999,3.7000000000000455,-3.6999999999999993,18.566666666666666,30.500000000000007,66.28571428571429,0.0,0.0,0.0,1.0,28.599999999999998,0.0,910.0,47.59999999999998,0.0
1021.3,20.9,18.3,16.5,12.1,67.0,86.0,14.0,0.5,7.54,27.7,4.399999999999999,0.09999999999990905,4.699999999999999,18.900000000000002,21.200000000000003,74.71428571428571,0.0,0.0,0.0,0.0,26.599999999999998,0.0,1226.1000000000001,989.0,938.0
1020.3,24.7,19.9,17.0,13.2,66.0,32.0,7.0,10.0,20.71,21.8,7.699999999999999,-1.0,1.0999999999999996,19.133333333333336,20.700000000000003,75.0,0.0,0.0,0.0,0.0,28.642857142857142,1.0,1313.3999999999999,64.0,462.0
1020.0,19.4,18.5,17.1,11.2,63.0,72.0,0.0,0.6,6.61,45.7,2.299999999999997,-0.2999999999999545,-2.0,19.7,10.800000000000004,82.85714285714286,0.0,0.0,0.0,0.0,29.314285714285713,1.0,1165.5,820.8000000000001,0.0
1018.2,20.5,19.0,17.9,16.0,83.0,87.0,7.0,0.1,4.45,40.3,2.6000000000000014,-1.7999999999999545,4.800000000000001,21.200000000000003,10.300000000000004,85.0,0.0,0.0,0.0,0.0,25.0,0.0,1577.0,1035.3,581.0
1016.0,24.9,21.6,19.9,18.8,84.0,77.0,3.0,6.7,18.75,21.5,5.0,-2.2000000000000455,2.8000000000000007,21.933333333333337,11.100000000000005,85.14285714285714,0.0,0.0,0.0,0.0,21.17142857142857,0.0,1814.4,408.09999999999997,252.0
1013.6,26.2,23.0,21.1,21.0,89.0,82.0,1.0,2.3,13.17,9.2,5.099999999999998,-2.3999999999999773,2.1999999999999993,20.766666666666666,4.400000000000004,86.71428571428571,0.0,0.0,0.0,0.0,23.328571428571426,0.0,2047.0,795.4,89.0
1015.1,24.8,21.2,18.4,19.8,92.0,87.0,0.0,1.0,5.57,20.0,6.400000000000002,1.5,-1.1999999999999993,19.366666666666667,2.1000000000000036,87.71428571428571,1.0,0.0,0.0,0.0,26.285714285714285,1.0,1950.3999999999999,957.0,0.0
1017.6,18.4,18.1,17.6,16.1,88.0,88.0,1.0,0.0,3.88,42.0,0.7999999999999972,2.5,-3.6999999999999993,19.133333333333336,2.900000000000004,87.42857142857143,1.0,0.0,0.0,0.0,25.685714285714287,0.0,1592.8000000000002,1056.0,88.0
1014.8,20.1,18.8,17.7,17.5,92.0,87.0,12.0,0.1,7.31,26.5,2.400000000000002,-2.800000000000068,1.3999999999999986,20.733333333333334,2.900000000000004,87.71428571428571,1.0,0.0,0.0,0.0,22.7,0.0,1729.6000000000001,1035.3,1104.0
1012.4,21.7,20.5,19.4,19.7,95.0,87.0,10.0,0.1,6.46,15.5,2.3000000000000007,-2.3999999999999773,2.1999999999999993,21.000000000000004,3.7000000000000037,87.28571428571429,1.0,0.0,0.0,0.0,21.585714285714285,0.0,1947.5,1035.3,950.0
1012.4,25.9,22.9,21.3,21.6,93.0,88.0,2.0,0.9,8.49,13.5,4.599999999999998,0.0,1.9000000000000021,19.933333333333334,5.700000000000004,86.0,1.0,0.0,0.0,0.0,21.157142857142855,1.0,2129.7,976.8,186.0
1016.7,22.4,19.6,18.1,18.0,91.0,88.0,2.0,0.0,2.06,36.6,4.299999999999997,4.300000000000068,-3.6000000000000014,18.733333333333338,8.600000000000005,85.28571428571429,0.0,0.0,0.0,0.0,22.457142857142856,0.0,1783.6000000000001,1056.0,182.0
1015.9,18.3,17.3,15.5,15.2,88.0,89.0,4.0,0.0,2.28,29.9,2.8000000000000007,-0.8000000000000682,-2.8000000000000007,18.633333333333336,8.600000000000005,85.42857142857143,0.0,0.0,0.0,0.0,22.88571428571429,0.0,1522.4,1068.0,352.0
1013.4,21.0,19.3,17.7,17.1,87.0,85.0,8.0,1.8,11.97,15.8,3.3000000000000007,-2.5,1.9000000000000021,20.733333333333334,8.600000000000005,85.14285714285714,0.0,0.0,0.0,0.0,22.74285714285714,0.0,1679.1000000000001,866.9999999999999,696.0
1011.0,19.9,19.3,18.7,18.6,96.0,90.0,5.0,0.0,1.77,21.1,1.1999999999999993,-2.3999999999999773,1.5,23.000000000000004,6.800000000000003,85.57142857142857,0.0,0.0,0.0,0.0,23.842857142857138,0.0,1852.8000000000002,1080.0,480.0
1008.8,26.2,23.6,19.9,22.0,91.0,84.0,2.0,0.9,7.48,18.7,6.300000000000001,-2.2000000000000455,3.3999999999999986,24.76666666666667,6.800000000000003,85.28571428571429,0.0,0.0,0.0,1.0,25.685714285714287,0.0,2147.6,932.4,182.0
1009.4,28.4,26.1,24.4,23.8,87.0,78.0,0.0,2.1,10.6,12.5,4.0,0.6000000000000227,1.8000000000000007,23.26666666666667,6.0000000000000036,85.85714285714286,0.0,0.0,0.0,0.0,26.842857142857145,0.0,2270.7000000000003,772.2,0.0
1013.8,29.5,24.6,19.5,22.9,91.0,83.0,2.0,3.8,15.33,22.6,10.0,4.399999999999977,-0.9000000000000021,20.100000000000005,9.100000000000003,86.14285714285714,0.0,0.0,0.0,0.0,27.22857142857143,1.0,2238.6,680.5999999999999,182.0
1016.9,19.8,19.1,18.1,17.4,90.0,89.0,6.0,0.0,5.26,39.6,1.6999999999999993,3.1000000000000227,-5.5,17.400000000000002,5.800000000000003,86.28571428571429,1.0,0.0,1.0,0.0,25.628571428571426,0.0,1719.0000000000002,1068.0,540.0
